ddate,ddate,MONTH,DAY,YEAR,Week,TotalBugs,Nem_Count,Othdip_Count,Homo_Count,Coleo_Count,Hymeno_Count,Thysano_Count,Arach_Count,Ephemo_Count,Hemi_Count,Lepido_Count,Trico_Count,Odona_Count,Nem_Mass,Othdip_Mass,Homo_Mass,Coleo_Mass,Hymeno_Mass,Thysano_Mass,Arach_Mass,Ephemo_Mass,Hemi_Mass,Lepido_Mass,Trico_Mass,Odona_Mass,All,Aquatic,Terrestrial,Flying,Irruptive,qualityissue,missinguncounted,flag
20-Jul-89,32709,7,20,1989,29,68,47,15,0,1,0,4,1,0,0,0,0,0,17.46223784,2.873948891,0,0.251066911,0,2.067764529,0.334035168,0,0,0,0,0,22.65501817,20.33618673,5.192780331,20.33618673,17.46223784,0,0,0
21-Jul-89,32710,7,21,1989,29,118,63,31,0,3,6,13,2,0,0,0,0,0,19.28961637,22.89045241,0,0.753200734,9.90708914,6.720234719,0.668070336,0,0,0,0,0,59.56059337,42.18006877,40.270977,52.08715791,19.28961637,0,0,0
22-Jul-89,32711,7,22,1989,29,242,73,28,0,39,19,72,9,0,0,2,1,1,23.42790227,18.78211335,0,52.71591119,53.89418357,37.21976152,3.00631651,0,0,0,0.557152361,111.9176828,186.5970243,154.6848508,162.6119696,208.5790344,23.42790227,0,0,0
23-Jul-89,32712,7,23,1989,30,493,122,71,0,50,25,205,9,0,10,1,0,1,37.39161388,60.5403826,0,38.73624911,41.27953808,105.9729321,3.00631651,0,42.25094052,0,0,292.2614206,326.1716563,390.1934171,288.7800424,431.4729551,37.39161388,0,0,0
24-Jul-89,32713,7,24,1989,30,405,82,94,0,38,36,141,7,1,3,3,0,3,26.68466407,140.2949471,0,23.54448098,116.1092579,72.88869965,2.338246174,0.441832252,11.38832589,0,0,876.7842617,391.3522078,1044.205705,364.2257115,1160.314963,27.12649632,0,0,0
25-Jul-89,32714,7,25,1989,30,329,81,65,0,96,10,72,1,2,2,0,0,0,28.14161749,102.6374647,0,53.02278678,41.6277861,37.21976152,0.334035168,0.883664503,3.302363047,0,0,0,266.8354441,131.6627467,237.8101621,173.2905328,29.025282,0,0,0
26-Jul-89,32715,7,26,1989,30,254,61,54,0,62,19,45,5,3,4,1,0,1,19.8650457,122.5514924,0,24.29378302,121.746796,23.26235095,1.670175839,1.325496755,6.604726093,0,0,292.2614206,319.6496909,436.0034554,298.4591485,557.7502514,21.19054245,0,0,0
27-Jul-89,32716,7,27,1989,30,257,78,37,0,81,14,43,3,0,0,1,0,1,23.1585677,77.4726886,0,33.42787159,26.33393199,22.22846869,1.002105503,0,0,0,0,292.2614206,182.6215286,392.8926769,159.4629609,419.2266089,23.1585677,0,0,0
28-Jul-89,32717,7,28,1989,30,40,17,17,0,3,3,0,0,0,0,0,0,0,5.04738014,3.257142077,0,0.753200734,4.95354457,0,0,0,0,0,0,0,14.01126752,8.304522217,8.963887381,13.25806679,5.04738014,0,0,0
29-Jul-89,32718,7,29,1989,30,230,85,53,0,18,24,20,7,18,5,0,0,0,39.44961286,27.12568572,0,14.1593255,58.3095461,10.33882265,2.338246174,7.952980529,24.17728896,0,0,0,181.5132623,74.52827911,134.1106689,132.8378252,47.40259339,0,0,0
30-Jul-89,32719,7,30,1989,31,384,106,44,0,101,48,72,5,0,7,1,0,1,38.502541,40.7690454,0,34.08539256,82.47410378,37.21976152,1.670175839,0,14.77566132,0,0,292.2614206,247.8265056,371.533007,209.3239646,454.0071108,38.502541,0,0,0
31-Jul-89,32720,7,31,1989,31,166,82,34,0,10,18,17,5,0,0,0,0,0,27.46922616,25.64364648,0,6.485062927,29.72126742,8.787999248,3.567730537,0,0,0,0,0,98.10720224,53.11287265,70.63797608,82.83414007,27.46922616,0,0,0
01-Aug-89,32721,8,1,1989,31,142,85,17,0,7,18,8,2,1,3,1,1,0,32.267542,5.435546375,0,1.757468379,29.72126742,4.135529058,0.668070336,1.212619783,4.95354457,0,0.557152361,0,80.04066995,39.47286052,46.0033558,69.19412794,33.48016179,0,0,0
8/2/89,32722,8,2,1989,31,147,85,17,2,7,20,8,2,1,3,2,1,0,32.267542,5.435546375,0.10056107,1.757468379,98.45623914,4.135529058,0.668070336,1.212619783,4.95354457,0,0.557152361,0,148.8762027,39.47286052,114.8388886,137.9290997,33.48016179,0,0,0
8/3/89,32723,8,3,1989,31,178,69,24,12,15,17,30,7,0,3,1,0,0,22.24028341,26.47818708,0.60336642,3.76600367,34.50486722,15.50823397,2.338246174,0,8.170935231,0,0,0,111.271877,48.71847049,89.03159358,83.22333771,22.24028341,0,0,0
8/4/89,32724,8,4,1989,31,323,71,42,57,29,42,73,1,0,5,3,0,0,24.0033316,73.7930675,3.776682303,15.22972806,236.492425,37.73670265,2.231589866,0,8.255907617,0,0,0,399.2878447,97.7963991,375.2845131,334.2888241,24.0033316,0,0,0
8/5/89,32725,8,5,1989,31,152,35,8,33,6,11,58,0,0,0,1,0,0,10.39166499,1.532772742,2.114603559,1.506401468,36.8441863,29.98258567,0,0,0,0,0,0,82.37221473,11.92443774,71.98054974,48.76862404,10.39166499,0,0,0
8/6/89,32726,8,6,1989,32,262,54,37,16,32,35,75,8,0,4,1,0,1,19.15589417,43.83565629,0.80448856,20.73616949,64.22613464,38.77058492,2.672281342,0,9.822116754,0,0,292.2614206,197.3510448,355.252971,178.1951507,419.4791057,19.15589417,0,0,0
8/7/89,32727,8,7,1989,32,224,50,33,19,34,33,47,0,0,6,2,0,0,19.13751407,38.58298422,0.955330165,12.5106688,145.2919994,24.29623322,0,0,9.90708914,0,0,0,250.681819,57.72049829,231.5443049,203.0124977,19.13751407,0,0,0
8/8/89,32728,8,8,1989,32,20,18,1,1,0,0,0,0,0,0,0,0,0,8.46732446,0.191596593,0.050280535,0,0,0,0,0,0,0,0,0,8.709201588,8.658921053,0.241877128,8.658921053,8.46732446,0,0,0
8/9/89,32729,8,9,1989,32,75,36,11,6,4,5,10,1,1,1,0,0,0,11.27318909,3.559832052,0.30168321,1.004267645,8.255907617,5.169411323,0.334035168,0.078648913,1.651181523,0,0,0,31.29412137,14.91167005,19.94228337,23.16757767,11.351838,0,0,0
8/10/89,32730,8,10,1989,32,436,93,73,4,118,50,90,5,2,1,0,0,0,34.04295158,49.07288834,0.20112214,33.60028935,151.2090755,46.5247019,1.670175839,2.56076508,1.651181523,0,0,0,318.8629754,85.67660499,282.2592588,236.8856805,36.60371666,0,0,0
8/11/89,32731,8,11,1989,32,452,176,57,14,52,38,103,5,0,4,3,0,1,54.20903053,97.14707655,0.70392749,13.05547939,100.8568699,53.24493662,1.670175839,0,6.604726093,0,0,292.2614206,325.8220466,443.6175277,271.6130161,544.4743976,54.20903053,0,0,0
8/12/89,32732,8,12,1989,32,282,196,18,6,4,25,29,3,0,0,1,0,0,60.14712482,5.627142967,0.30168321,1.004267645,48.79275531,14.99129284,1.002105503,0,0,0,0,0,130.8642668,65.77426778,70.71714197,114.5670231,60.14712482,0,0,0
8/13/89,32733,8,13,1989,33,151,68,18,12,4,22,23,3,0,1,0,0,0,23.69723683,3.448738669,0.60336642,1.004267645,36.32599351,11.88964604,1.002105503,0,1.651181523,0,0,0,78.62043065,27.1459755,54.92319381,63.47196902,23.69723683,0,0,0
8/14/89,32734,8,14,1989,33,320,62,41,28,70,46,59,4,1,6,3,0,3,20.74656979,56.41314934,1.407854979,18.89948173,188.0512616,30.4995268,1.336140671,0.078648913,9.90708914,0,0,876.7842617,326.0035823,954.0226298,305.1783636,1142.073891,20.8252187,0,0,0
8/15/89,32735,8,15,1989,33,528,221,62,26,46,64,101,1,0,6,1,0,1,66.2005612,51.5100019,1.30729391,22.92630831,378.7223483,52.21105436,0.334035168,0,9.90708914,0,0,292.2614206,582.7846571,409.9719837,516.5840959,788.6943319,66.2005612,0,0,0
8/16/89,32736,8,16,1989,33,158,39,10,20,5,19,61,2,0,1,1,0,1,12.16390323,3.368235459,1.0056107,1.255334557,82.11324981,31.53340907,0.668070336,0,1.651181523,0,0,292.2614206,133.0909243,307.7935593,120.9270211,389.9068091,12.16390323,0,0,0
8/17/89,32737,8,17,1989,33,177,57,21,27,3,33,29,2,0,4,1,0,1,18.67742684,8.380337043,1.357574444,0.753200734,54.48899027,14.99129284,0.668070336,0,6.604726093,0,0,292.2614206,105.2535483,319.3191845,86.57612142,373.8081747,18.67742684,0,0,0
8/18/89,32738,8,18,1989,33,113,57,11,20,2,17,3,0,2,1,0,0,0,16.92356871,2.10756252,1.0056107,0.502133823,28.0700859,1.550823397,0,0.157297826,1.651181523,0,0,0,51.96826439,19.18842905,34.88739786,47.25851495,17.08086653,0,0,0
8/19/89,32739,8,19,1989,33,244,153,19,28,5,16,14,4,1,2,2,1,0,46.59566002,30.01326257,1.407854979,2.580132494,29.63629503,7.237175852,1.336140671,0.441832252,3.302363047,0,0.074642639,0,121.2892189,77.12539748,74.17708398,106.7616925,47.03749227,0,0,0
8/20/89,32740,8,20,1989,34,388,298,19,17,0,30,22,2,0,0,0,0,0,139.5394335,8.572210857,0.854769095,0,49.5354457,11.37270491,0.668070336,0,0,0,0,0,209.874564,148.1116443,70.33513056,197.64709,139.5394335,0,0,0
8/21/89,32741,8,21,1989,34,49,19,12,4,2,4,7,0,0,0,1,0,0,5.641189568,9.332422735,0.20112214,0.502133823,6.604726093,3.618587926,0,0,0,0,0,0,25.90018229,14.9736123,20.25899272,21.5783384,5.641189568,0,0,0
8/22/89,32742,8,22,1989,34,139,34,21,13,7,40,20,1,1,2,0,0,0,10.67937966,28.13574482,0.653646955,3.082266317,66.04726093,10.33882265,0.334035168,0.078648913,3.302363047,0,0,0,122.3181333,38.89377339,111.5601047,104.9410343,10.75802857,0,0,0
8/23/89,32743,8,23,1989,34,389,125,37,14,9,131,67,4,0,0,2,0,0,41.79004429,54.40691635,0.70392749,9.273015334,367.8810439,34.63505586,1.336140671,0,0,0,0,0,508.6900032,96.19696065,466.8999589,464.0780045,41.79004429,0,0,0
8/24/89,32744,8,24,1989,34,103,25,10,26,5,20,17,0,0,0,0,0,0,8.007237232,1.915965927,1.762639814,5.619151813,33.02363047,8.787999248,0,0,0,0,0,0,59.1166245,9.923203159,51.10938727,42.94683363,8.007237232,0,0,0
8/25/89,32745,8,25,1989,34,38,5,10,9,2,7,3,2,0,0,0,0,0,1.484523571,10.3259652,0.452524815,0.502133823,11.55827066,1.550823397,0.668070336,0,0,0,0,0,25.87424147,11.81048877,24.3897179,23.36875943,1.484523571,0,0,0
8/26/89,32746,8,26,1989,34,113,46,12,28,4,10,5,5,1,1,1,1,0,14.24223623,7.231034707,1.407854979,3.653863521,16.51181523,2.584705661,1.670175839,2.482116167,1.651181523,0,0.074642639,0,49.83945066,24.03002974,33.04045563,40.54184498,16.7243524,0,0,0
8/27/89,32747,8,27,1989,35,304,154,22,19,7,34,51,4,1,2,10,7,0,48.64642287,9.147000635,0.955330165,1.757468379,161.802302,26.36399775,1.336140671,1.212619783,3.302363047,33.03911705,0.522498475,0,286.7491202,59.52854176,203.328462,254.3699609,49.85904265,0,0,0
8/28/89,32748,8,28,1989,35,289,152,15,20,5,37,55,4,1,0,0,0,0,49.80647158,11.28543055,1.460956604,1.255334557,73.79770705,28.43176227,5.131250068,2.482116167,0,0,0,0,168.5197788,63.57401829,116.231191,137.3717253,52.28858774,0,0,0
8/29/89,32749,8,29,1989,35,427,161,71,43,10,81,51,2,0,6,2,0,1,53.64785276,72.99274378,4.062586607,2.510669113,331.4924315,26.36399775,2.565625034,0,19.55926112,0,0,292.2614206,510.6295427,418.9020171,456.9816899,750.3944487,53.64785276,0,0,0
8/30/89,32750,8,30,1989,35,97,58,6,7,2,9,12,0,0,1,2,0,0,25.9897641,3.252449971,0.351963745,0.502133823,50.79432871,6.203293587,0,0,1.651181523,0,0,0,88.74511545,29.24221407,62.75535136,80.03654278,25.9897641,0,0,0
8/31/89,32751,8,31,1989,35,44,13,10,2,3,12,3,0,0,0,1,0,0,3.859761284,4.018836342,0.10056107,18.36947751,19.81417828,1.550823397,0,0,0,0,0,0,47.71363788,7.878597625,43.8538766,27.69277591,3.859761284,0,0,0
9/1/89,32752,9,1,1989,35,111,61,10,10,2,18,7,2,0,1,0,0,0,21.61890383,10.3259652,0.50280535,0.502133823,65.65496242,3.618587926,0.668070336,0,1.651181523,0,0,0,103.8745401,31.94486903,82.25563624,97.59983145,21.61890383,0,0,0
01-Apr-90,32964,4,1,1990,14,0,14,0,5,0,2,0,0,0,0,0,0,0,4.741285376,0,0.251402675,0,3.302363047,0,0,0,0,0,0,0,8.295051098,4.741285376,3.553765722,8.043648423,4.741285376,0,1,1
02-Apr-90,32965,4,2,1990,14,204,191,6,0,1,0,6,0,0,0,0,0,0,70.97002572,3.252449971,0,0.251066911,0,3.101646794,0,0,0,0,0,0,77.57518939,74.22247569,6.605163676,74.22247569,70.97002572,0,0,0
03-Apr-90,32966,4,3,1990,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04-Apr-90,32967,4,4,1990,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
05-Apr-90,32968,4,5,1990,14,4,2,2,0,0,0,0,0,0,0,0,0,0,0.593809428,2.4860636,0,0,0,0,0,0,0,0,0,0,3.079873028,3.079873028,2.4860636,3.079873028,0.593809428,0,0,0
06-Apr-90,32969,4,6,1990,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
07-Apr-90,32970,4,7,1990,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.278803434,0,0,0,0,0,0,0,0,0,0,7.278803434,7.278803434,7.278803434,7.278803434,0,0,0,0
08-Apr-90,32971,4,8,1990,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.294467007,0,0,0,0,0,0,0,0,0,0,2.294467007,2.294467007,2.294467007,2.294467007,0,0,0,0
09-Apr-90,32972,4,9,1990,15,10,3,4,0,3,0,0,0,0,0,0,0,0,1.475333521,0.766386371,0,0.753200734,0,0,0,0,0,0,0,0,2.994920626,2.241719892,1.519587105,2.241719892,1.475333521,0,0,0
10-Apr-90,32973,4,10,1990,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11-Apr-90,32974,4,11,1990,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12-Apr-90,32975,4,12,1990,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13-Apr-90,32976,4,13,1990,15,17,15,1,0,0,0,0,1,0,0,0,0,0,10.2997645,4.395855035,0,0,0,0,0.334035168,0,0,0,0,0,14.69561953,14.69561953,4.395855035,14.69561953,10.2997645,0,0,0
14-Apr-90,32977,4,14,1990,15,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.516941132,0.334035168,0,0,0,0,0,0.516941132,0,0.516941132,0,0,0,0,0
15-Apr-90,32978,4,15,1990,16,58,48,2,0,8,0,0,0,0,0,0,0,0,39.83557126,0.383193185,0,2.008535291,0,0,0,0,0,0,0,0,42.22729974,40.21876445,2.391728476,40.21876445,39.83557126,0,0,0
16-Apr-90,32979,4,16,1990,16,70,31,3,0,14,0,13,9,0,0,0,0,0,15.06544868,4.77904822,0,9.203551953,0,6.720234719,4.903871208,0,0,0,0,0,35.76828358,19.8444969,20.70283489,19.8444969,15.06544868,0,0,0
17-Apr-90,32980,4,17,1990,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18-Apr-90,32981,4,18,1990,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19-Apr-90,32982,4,19,1990,16,31,11,7,0,0,0,9,4,0,0,0,0,0,6.004314796,6.273051744,0,0,0,4.65247019,7.780150231,0,0,0,0,0,16.92983673,12.27736654,10.92552193,12.27736654,6.004314796,0,0,0
20-Apr-90,32983,4,20,1990,16,9,6,2,0,1,0,0,0,0,0,0,0,0,2.950667042,1.109327951,0,0.251066911,0,0,0,0,0,0,0,0,4.311061905,4.059994993,1.360394863,4.059994993,2.950667042,0,0,0
21-Apr-90,32984,4,21,1990,16,6,6,0,0,0,0,0,0,0,0,0,0,0,1.781428285,0,0,0,0,0,0,0,0,0,0,0,1.781428285,1.781428285,0,1.781428285,1.781428285,0,0,0
22-Apr-90,32985,4,22,1990,17,282,115,6,0,39,10,96,15,0,1,0,0,0,40.774798,6.80610753,0,15.09080129,16.51181523,49.6263487,12.60074631,0,20.33237107,0,0,0,149.1422418,47.58090553,108.3674438,64.09272077,40.774798,0,0,0
23-Apr-90,32986,4,23,1990,17,84,41,1,0,20,3,19,0,0,0,0,0,0,16.46537164,0.191596593,0,18.65874105,8.170935231,9.821881513,0,0,0,0,0,0,53.30852603,16.65696823,36.84315438,24.82790347,16.46537164,0,0,0
24-Apr-90,32987,4,24,1990,17,637,287,23,0,98,67,135,18,0,9,0,0,0,161.0578557,20.73015183,0,148.4407893,274.7160858,71.94239306,23.09062531,0,27.73019635,0,0,0,704.617472,181.7880076,543.5596163,456.5040933,161.0578557,0,0,0
25-Apr-90,32988,4,25,1990,17,198,94,12,0,30,5,53,1,0,3,0,0,0,42.92441302,4.477563411,0,14.54542047,8.255907617,27.39788001,0.334035168,0,11.38832589,0,0,0,108.9895104,47.40197643,66.0650974,55.65788405,42.92441302,0,0,0
26-Apr-90,32989,4,26,1990,17,188,85,4,0,12,3,79,5,0,0,0,0,0,45.89852166,2.944790669,0,6.987196749,23.63473411,40.83834945,1.670175839,0,0,0,0,0,120.3035926,48.84331233,74.40507098,72.47804645,45.89852166,0,0,0
27-Apr-90,32990,4,27,1990,17,294,203,17,0,30,19,0,15,3,7,0,0,0,103.4248008,8.340085439,0,44.85924543,49.61627407,0,26.63497466,3.36578067,31.94105054,0,0,0,241.547237,115.1306669,134.7566555,164.746941,106.7905815,0,0,0
28-Apr-90,32991,4,28,1990,17,271,87,2,0,7,8,162,1,2,2,0,0,0,37.33836375,1.109327951,0,16.17371809,13.20945219,88.05514385,2.231589866,4.768245857,9.737144368,0,0,0,170.391396,43.21593756,128.2847864,56.42538974,42.10660961,0,0,0
29-Apr-90,32992,4,29,1990,18,29,20,0,0,1,2,5,0,1,0,0,0,0,11.19966869,0,0,1.575864849,3.302363047,2.584705661,0,0.441832252,0,0,0,0,19.1044345,11.64150094,7.462933557,14.94386399,11.64150094,0,0,0
30-Apr-90,32993,4,30,1990,18,53,37,1,0,5,2,8,0,0,0,0,0,0,20.33938448,0.191596593,0,7.879324245,6.519753707,4.135529058,0,0,0,0,0,0,39.06558808,20.53098107,18.7262036,27.05073478,20.33938448,0,0,0
01-May-90,32994,5,1,1990,18,153,100,6,0,13,9,24,1,0,0,0,0,0,55.41372407,4.05411862,0,26.56428168,25.5912416,12.40658717,2.231589866,0,0,0,0,0,124.0299531,59.46784269,68.61622907,85.05908429,55.41372407,0,0,0
02-May-90,32995,5,2,1990,18,13,13,0,0,0,0,0,0,0,0,0,0,0,6.198238798,0,0,0,0,0,0,0,0,0,0,0,6.198238798,6.198238798,0,6.198238798,6.198238798,0,0,0
03-May-90,32996,5,3,1990,18,16,13,1,0,1,0,0,1,0,0,0,0,0,7.952096934,2.294467007,0,1.575864849,0,0,0.334035168,0,0,0,0,0,11.82242879,10.24656394,3.870331856,10.24656394,7.952096934,0,0,0
04-May-90,32997,5,4,1990,18,133,115,1,0,0,5,5,7,0,0,0,0,0,69.03647089,0.917731359,0,0,8.255907617,4.740045871,4.235800873,0,0,0,0,0,82.95015573,69.95420225,13.91368485,78.21010986,69.03647089,0,0,0
05-May-90,32998,5,5,1990,18,3,2,1,0,0,0,0,0,0,0,0,0,0,1.178428807,0.917731359,0,0,0,0,0,0,0,0,0,0,2.096160166,2.096160166,0.917731359,2.096160166,1.178428807,0,0,0
06-May-90,32999,5,6,1990,19,137,120,5,0,1,2,2,7,0,0,0,0,0,70.70572841,3.136387262,0,0.251066911,6.519753707,1.033882265,9.928464968,0,0,0,0,0,81.64681855,73.84211567,10.94109014,80.36186938,70.70572841,0,0,0
07-May-90,33000,5,7,1990,19,43,43,0,0,0,0,0,0,0,0,0,0,0,29.13624531,0,0,0,0,0,0,0,0,0,0,0,29.13624531,29.13624531,0,29.13624531,29.13624531,0,0,0
08-May-90,33001,5,8,1990,19,205,108,4,0,17,20,55,0,0,1,0,0,0,71.83503563,4.321526317,0,20.16571275,33.02363047,37.05312311,0,0,4.868572184,0,0,0,171.2676005,76.15656195,99.43256483,109.1801924,71.83503563,0,0,0
09-May-90,33002,5,9,1990,19,99,45,7,0,15,26,5,0,0,1,0,0,0,21.74532615,5.697984745,0,31.0179214,59.01767291,13.36140671,0,0,4.868572184,0,0,0,135.7088841,27.44331089,113.963558,86.46098381,21.74532615,0,0,0
10-May-90,33003,5,10,1990,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11-May-90,33004,5,11,1990,19,2,2,0,0,0,0,0,0,0,0,0,0,0,1.763048185,0,0,0,0,0,0,0,0,0,0,0,1.763048185,1.763048185,0,1.763048185,1.763048185,0,0,0
12-May-90,33005,5,12,1990,19,14,9,1,0,0,3,0,1,0,0,0,0,0,5.59523932,0.917731359,0,0,4.95354457,0,0.334035168,0,0,0,0,0,11.46651525,6.512970679,5.871275929,11.46651525,5.59523932,0,0,0
13-May-90,33006,5,13,1990,20,31,23,1,0,7,0,0,0,0,0,0,0,0,15.01347972,0.917731359,0,11.03105394,0,0,0,0,0,0,0,0,26.96226503,15.93121108,11.9487853,15.93121108,15.01347972,0,0,0
14-May-90,33007,5,14,1990,20,59,34,3,0,2,2,14,4,0,0,0,0,0,25.29486412,4.129929724,0,3.151729698,3.302363047,7.237175852,3.233695369,0,0,0,0,0,43.11606244,29.42479385,17.82119832,32.72715689,25.29486412,0,0,0
15-May-90,33008,5,15,1990,20,111,46,7,0,15,17,26,0,0,0,0,0,0,27.68848194,8.449973655,0,17.01398305,31.28747656,13.44046944,0,0,0,0,0,0,97.88038463,36.13845559,70.1919027,67.42593215,27.68848194,0,0,0
16-May-90,33009,5,16,1990,20,35,28,1,0,5,1,0,0,0,0,0,0,0,10.65180951,0.191596593,0,7.879324245,1.651181523,0,0,0,0,0,0,0,20.37391187,10.8434061,9.722102362,12.49458763,10.65180951,0,0,0
17-May-90,33010,5,17,1990,20,31,16,5,0,4,2,3,0,0,0,1,1,0,7.673572319,3.786988144,0,4.978661459,6.519753707,1.550823397,0,0,0,0,0.557152361,0,25.06695139,12.01771282,16.83622671,18.53746653,7.673572319,0,0,0
18-May-90,33011,5,18,1990,20,2,2,0,0,0,0,0,0,0,0,0,0,0,1.178428807,0,0,0,0,0,0,0,0,0,0,0,1.178428807,1.178428807,0,1.178428807,1.178428807,0,0,0
19-May-90,33012,5,19,1990,20,27,21,3,0,1,1,1,0,0,0,0,0,0,10.91195403,0.574789778,0,0.251066911,1.651181523,0.516941132,0,0,0,0,0,0,13.90593337,11.4867438,2.993979345,13.13792533,10.91195403,0,0,0
20-May-90,33013,5,20,1990,21,81,72,8,0,0,1,0,0,0,0,0,0,0,44.19250394,1.532772742,0,0,1.651181523,0,0,0,0,0,0,0,47.37645821,45.72527668,3.183954265,47.37645821,44.19250394,0,0,0
21-May-90,33014,5,21,1990,21,4,3,1,0,0,0,0,0,0,0,0,0,0,0.890714142,0.191596593,0,0,0,0,0,0,0,0,0,0,1.082310735,1.082310735,0.191596593,1.082310735,0.890714142,0,0,0
22-May-90,33015,5,22,1990,21,83,55,21,0,3,2,0,2,0,0,0,0,0,23.9298112,7.578668394,0,0.753200734,3.302363047,0,0.668070336,0,0,0,0,0,35.56404337,31.50847959,11.63423217,34.81084264,23.9298112,0,0,0
23-May-90,33016,5,23,1990,21,64,53,7,0,4,0,0,0,0,0,0,0,0,26.25909866,2.067310915,0,1.004267645,0,0,0,0,0,0,0,0,29.33067722,28.32640958,3.07157856,28.32640958,26.25909866,0,0,0
24-May-90,33017,5,24,1990,21,44,26,9,0,0,2,4,3,0,0,0,0,0,18.84249952,10.93603725,0,0,3.302363047,2.067764529,4.7972149,0,0,0,0,0,35.14866435,29.77853678,16.30616483,33.08089982,18.84249952,0,0,0
25-May-90,33018,5,25,1990,21,1015,467,67,0,158,173,104,42,0,4,0,0,0,238.0702134,61.68539862,0,100.273334,755.39344,53.76187775,54.62947118,0,25.7434981,0,0,0,1234.927762,299.755612,996.8575485,1055.149052,238.0702134,0,0,0
26-May-90,33019,5,26,1990,21,410,272,8,0,37,68,25,0,0,0,0,0,0,129.8480144,6.615716104,0,9.289475719,279.5846579,12.92352831,0,0,0,0,0,0,438.2613925,136.4637305,308.4133781,416.0483885,129.8480144,0,0,0
27-May-90,33020,5,27,1990,22,479,309,28,0,37,36,59,10,0,0,0,0,0,161.2560889,21.99027033,0,21.6020806,94.83383211,30.4995268,12.82812517,0,0,0,0,0,330.1817988,183.2463592,168.9257098,278.0801914,161.2560889,0,0,0
28-May-90,33021,5,28,1990,22,843,509,24,0,90,178,21,19,0,2,0,0,0,556.3300003,23.17420422,0,59.35442115,882.8003045,10.85576378,48.05448948,0,3.302363047,0,0,0,1535.817057,579.5042045,979.4870567,1462.304509,556.3300003,0,0,0
29-May-90,33022,5,29,1990,22,423,416,5,0,0,1,1,0,0,0,0,0,0,246.86705,0.957982964,0,0,4.868572184,0.516941132,0,0,0,0,0,0,253.2105462,247.8250329,6.34349628,252.6936051,246.86705,0,0,0
30-May-90,33023,5,30,1990,22,17,16,0,0,0,0,0,1,0,0,0,0,0,9.627373168,0,0,0,0,0,2.231589866,0,0,0,0,0,9.627373168,9.627373168,0,9.627373168,9.627373168,0,0,0
31-May-90,33024,5,31,1990,22,70,53,4,0,2,4,5,2,0,0,0,0,0,22.9513251,1.492521137,0,0.502133823,6.604726093,2.584705661,0.668070336,0,0,0,0,0,34.13541182,24.44384624,11.18408671,31.04857234,22.9513251,0,0,0
01-Jun-90,33025,6,1,1990,22,575,422,27,8,70,16,11,19,1,0,1,1,0,243.695408,21.64760597,1.768281994,41.81495026,52.15802966,5.686352455,21.52710577,4.326413606,0,0,7.943282347,0,379.0403243,277.61271,123.0752203,329.7707396,248.0218216,0,0,0
02-Jun-90,33026,6,2,1990,22,119,64,15,12,6,12,8,1,0,1,0,0,0,30.14008742,18.39571044,1.058712324,4.155997343,29.46635026,4.135529058,0.334035168,0,9.164398754,0,0,0,96.5167856,48.53579786,66.37669818,78.00214812,30.14008742,0,0,0
03-Jun-90,33027,6,3,1990,23,53,19,4,0,2,6,22,0,0,0,0,0,0,5.641189568,0.766386371,0,0.502133823,9.90708914,11.37270491,0,0,0,0,0,0,28.18950381,6.407575939,22.54831424,16.31466508,5.641189568,0,0,0
04-Jun-90,33028,6,4,1990,23,3,3,0,0,0,0,0,0,0,0,0,0,0,1.475333521,0,0,0,0,0,0,0,0,0,0,0,1.475333521,1.475333521,0,1.475333521,1.475333521,0,0,0
05-Jun-90,33029,6,5,1990,23,47,33,3,0,1,4,0,3,0,3,0,0,0,10.38247494,0.574789778,0,0.251066911,6.604726093,0,1.002105503,0,4.95354457,0,0,0,22.7666023,10.95726472,12.38412735,17.56199082,10.38247494,0,0,0
